"","GSM128731","GSM128734","GSM131685","GSM131686","GSM131687","GSM131688","GSM131689","GSM131690","GSM131691","GSM131692","GSM131693","GSM133816","GSM133817","GSM133818","GSM133819","GSM133820","GSM133821"
"AT3G47270",3.88300542885523,4.02318646080795,4.84199609823748,4.58694703283306,4.83612500343724,4.21455918923991,4.41424503146832,4.27323815080324,4.18602065208078,4.33635479047937,4.29656295367544,4.87153115255072,5.02582188913873,4.60490890743369,4.72393066010263,4.63766711935904,4.33110940937721
"AT3G49240",7.16225341139086,7.53776012374157,5.34355382170726,5.69859925538487,5.48507284362566,6.13482019627468,5.79939742871528,5.60680411359809,5.60868423417698,5.62345443482344,5.60771910798069,5.37382235529644,5.24206985406014,5.22481497942546,5.36621410958503,5.47179499335939,5.17563858949189
"AT3G50590",6.51640768364164,6.12588301234421,5.47570237511825,5.18752746034223,4.96550707739886,5.24000196200139,5.2380694113889,5.3209330994069,5.42979842322007,5.1902908072543,5.38426287613288,5.95630462906265,5.99650100436013,5.55142494150352,5.40889313927316,5.89915846843331,5.72865805424722
"AT3G48250",7.01377517877238,6.8524780104353,5.43341193558668,5.69431214370956,5.8793272128188,5.82529821786648,6.14130154087282,6.15400432942818,5.62931829461166,5.60464647482385,5.71835327109779,5.2697810409105,5.37979709330212,5.62588088565277,5.45411237387575,5.78743263255808,5.48852738105045
"AT3G47260",4.33672619405908,4.31986231753167,5.45304714260078,5.47442262746973,5.48029929686431,4.56711878413102,5.03318703820309,5.02846166112554,4.83223261747727,4.89322111693379,4.83041745074671,5.25668387720675,5.47525163059117,4.95121026395629,5.68705721449052,5.29651422008413,5.26105427903846
"AT1G17800",4.04013354498079,3.81042156463389,5.56688350588272,5.51910554106631,5.37760151556622,3.9123386106765,3.94449207851562,4.061930389069,4.01391799638378,3.98533945526841,4.07418589004591,4.27309461270594,4.3179590709729,4.10485493761504,3.95397364265975,4.08914477778592,4.03942291097652
"AT3G47440",5.22316764185661,5.58258391430583,6.62772846157586,6.8613574405343,7.04676211979918,4.98088473343415,4.94986010415089,5.02004242838032,4.60904484529763,4.61422390707393,4.89233980139064,4.63851803420939,4.57098700430247,4.71573627180588,4.61283845139987,4.86944575629047,4.86538518608684
"AT3G47890",7.82541121689905,7.85542495752482,5.67433313219581,5.78602158667448,5.89003882723509,7.14496157547057,6.69615228337859,6.7714818593578,7.0955386540325,7.13016745031531,7.19574904455561,6.14754101095697,6.14614914774328,6.17278747505229,6.53555417031583,6.4151143935453,7.00705822541069
"AT3G48600",4.59339043988035,4.55375408468456,5.36559905696915,5.39834727534994,5.18650840795014,5.19564485370504,4.88021198193541,5.07379350614902,5.08344348079168,5.01608417958648,5.02123217604992,4.75801456265339,4.78855869445566,4.89985712192991,4.98247349965568,5.11907102741632,4.5648060724913
"AT3G48050",9.07504415690202,8.57577508993211,7.78930094318439,7.89422099017847,7.81818484063923,9.09005752325352,9.01913529420898,8.9358998470003,9.32495570376255,9.30977146966077,9.38261430439549,8.56552385141843,8.49799815456774,8.38045515238391,8.46021626359939,8.3194823039049,8.99342844732338
"AT3G48450",4.93803573948478,5.45022904490985,6.57758883004252,6.20168830205771,6.45225787015764,4.61487582514943,4.80670477450249,4.59738965158516,4.7480681891846,4.88487370230703,4.72104379727686,5.1344053407851,5.10913329852692,4.93763380956294,5.20665177972207,4.86901333070376,4.92664257067387
"AT3G51770",6.50379444313384,6.17045267856284,5.15191974519163,5.48115238520737,5.43251584569611,6.36625819619751,6.3134610781279,6.43494477591297,6.35541570338219,6.28510127391909,6.3059996742238,6.21704043256897,6.35475620738555,6.18956076800955,6.68163794714436,6.37424360812549,6.73699823906447
"AT3G52600",4.7968688772365,6.58606359525313,9.13125053302302,9.23803941085023,9.2622521241192,5.80170050976024,5.42614728624628,5.27829686128826,6.02379119493515,5.73585009820405,5.4848748003081,5.90916194523237,4.69816784409566,5.92172842689438,5.04432759596763,5.40891207973422,5.80945583150928
"AT3G50970",4.35482072796286,4.35435322974731,8.00532701956041,8.30372035612898,8.06298789500303,9.82090002349543,9.59330244906156,9.74083736684699,9.37446088974885,9.38493144613841,9.25683036742478,8.42149854495883,6.63239625576517,6.95618837480256,5.5671348809032,7.44832445966588,6.33811838973764
"AT3G53710",7.55727104557638,7.76963248391014,8.76766885220496,8.89355247139799,8.70461355198818,8.71851188551949,8.79121380599565,8.82665421915984,8.81020803244909,8.77968663722923,8.79008442449236,8.01620390501274,8.15197989197623,8.40406403926697,8.5260021492379,8.07997009044452,8.60443768089328
"AT3G51550",10.6758930657105,10.5877095985797,9.15585223502329,9.15483026257134,9.3333855449803,10.232692809787,10.2503369268086,10.1945771967814,10.5406026578177,10.4666347805444,10.6625320086659,8.94786731132384,9.36445661106989,9.45826546590892,9.38967153595262,9.58491932373768,10.2036958609847
"AT3G52620",3.70560392809856,4.71514915718865,6.21821333180466,6.28944155631924,6.21468285987594,4.14291409178884,3.82290612319863,3.89017009639729,4.35908518331765,3.89056643688868,4.15907969772873,4.15574044375004,3.59198541707872,3.65911352419109,3.74207442088106,3.56198189018599,3.65353142717258
"AT3G51690",3.51945235203178,3.55194459503535,3.86475340780746,3.7012278354569,3.66749966910311,3.58900185048073,3.67222171444164,3.79889764710911,3.6813490912639,3.68814626538103,3.72085533368427,3.74502308386165,3.98436044602457,3.75097077195429,3.82698066199428,3.71331899596008,3.72812567056656
"AT3G52610",8.42704926346543,8.77750241442467,9.12449787310934,9.1435612584975,9.15767329747863,9.01891919716051,9.14290168553974,9.07876870858965,9.27596790090164,9.19672917875606,9.10127624666863,9.14419047777388,8.67083149614259,9.1171004345687,8.96867469211444,8.74661335659566,8.75351304234298
"AT3G54240",5.00097554170362,5.13356074646527,8.1779448596056,8.22647422030639,8.07486338096668,5.16908964199962,5.15762791275235,5.48041762172808,5.31192285262522,5.1605615306437,5.15431952482747,6.48386404566475,6.31421953598578,5.76268708233183,5.68656325423055,5.33946914771463,5.4762888012419
"AT1G18800",8.71674394684492,8.50684746316768,7.33160048505216,7.52937463312664,7.51252474505145,7.47608125907302,7.32631852572467,7.36714292423143,7.22461891963323,7.36744496316117,7.51675778305514,6.74097964303206,6.7291820990383,6.76539224105548,6.71421857052934,7.0548299739167,6.91458509499503
"AT1G17830",4.79828921482742,5.50252171589859,6.16906513517049,5.90385331907392,6.1654854007832,5.74399918062409,5.74037883976609,5.81485041116519,6.99667307085309,7.06049887904845,6.83751943916171,5.20816810467241,6.10902257238604,5.52649928084978,5.6041794405762,5.1634146190191,5.51374366711326
"AT3G52140",9.28966115247569,9.55459401107456,7.62458181801081,7.57171960600662,7.2969788860193,7.88933544090012,7.90519053014159,7.8562668870182,7.8219747990805,7.69287303278038,7.57187296384816,7.35495638502254,7.48216765224294,7.36012897334891,6.99070272114806,7.14900225532821,7.47946279522451
"AT3G52460",4.4239345541715,5.28861314104889,5.77076829982293,5.8193048771585,6.44200509635144,4.51973734697603,4.4593693344772,4.43418862286382,4.61475506356744,4.5130578674007,4.61328909718869,4.68520759429369,4.45529934066885,4.36971962073584,4.30942512557917,4.26504591662599,4.45787381356801
"AT3G53380",5.19556267026415,5.20054044533408,6.8983344135524,6.72099690411209,6.86705573968249,6.03778881560981,6.17360752853019,5.91405989737857,5.98220810022191,6.35077231890187,6.30313362324335,5.94756555347316,5.85769844836666,5.68446969091872,4.38243713500012,5.27067234015687,4.45614520977569
"AT3G55660",5.54478338544251,5.85447439229934,6.55763227223296,6.81308154705175,6.59243358618909,6.76941989574397,7.03823965657408,6.75293906671609,6.79959674117316,6.61041043670152,6.959650381857,6.603904593457,5.72199440693874,6.24228150956557,5.82078094545487,5.55956852173754,5.35630911194645
"AT3G55410",9.79706476948366,9.71773393369269,7.91666528703027,8.19381028780908,8.10932331789421,8.81476078048628,8.85827504757761,8.81429310503748,8.70938293874637,8.63674711757776,8.69195844579781,8.69249219927416,8.9581199166313,8.61768355314894,8.95819864584999,8.64235127182937,9.51336218086614
"AT3G57390",6.32474763631757,6.92552333764055,7.8165894240994,7.78845590271408,7.88269639874446,7.73825849481023,7.52882168642147,7.62299843519216,7.68577793890352,7.92066737674949,7.93362267325355,7.23987025330798,7.61562746109163,6.98619391159499,7.39828243355685,7.07570385254447,7.23286486155799
"AT3G57660",7.9582268460423,8.1225239313364,5.81216218967141,6.11087212450752,6.23266419968023,6.78451790764764,6.77943562521903,6.72120060756352,6.7980974255128,6.61981221767549,6.65323188954372,5.83012544319464,6.09512626157429,6.25115210115695,6.82700153929823,6.65560656671077,6.85277623484746
"AT3G54800",5.5593233503512,7.99742955145647,8.76044649368471,8.78797085297922,8.75282595231096,4.78916861226318,4.8204158072653,4.81125505107385,4.8757882989598,4.59133522889566,4.96532672733377,5.09795381816855,4.25821487426721,5.09597903243464,4.58979493464013,4.69629531871405,5.28982739928513
"AT3G57690",10.8282757330827,11.8045103080233,12.9959856921381,12.9975024166558,13.0051038215958,10.3020145027021,10.4386306877463,10.4397183674478,10.6111135572696,10.7037906646851,10.5697362006158,10.7599664035174,9.39684869620705,10.5670961694494,10.5326299647434,10.7925433252118,10.5337908770197
"AT3G56990",7.19523131394653,7.17083550304135,5.98612029520101,5.96260346970274,6.07438210088772,6.48124028719205,6.50641167507978,6.47086531730421,6.36679937866708,5.98105860912115,6.04375933796031,6.09405268725061,6.12360200269676,6.07011694718921,6.20197435156474,6.16093419047737,6.22499046497838
"AT3G56150",7.01741383892763,6.74568916964967,5.53383175965429,6.44769087750587,6.51056839185325,6.91832810354636,6.89300617096555,6.53773584516067,6.48240295248226,6.12863629192268,6.52529759329835,6.64716512802191,6.709235570267,6.121743271307,6.01193569915121,6.48091042757502,5.91987494171569
"AT1G15940",10.530999294359,10.6785083681104,8.55758724182016,8.80389273342754,8.56720707858379,9.59158898124387,9.76095189525119,9.58228026679961,9.55085864815882,9.70433638522715,9.69593094192676,8.28514889401005,8.54462204751469,8.51402697521873,8.35947389337547,8.63972358802466,9.42046462970943
"AT3G57890",7.775297672783,7.73053945402223,9.08625043606756,8.89054574734865,8.99362765321549,9.15397641096511,9.22168111125852,8.95804962315773,9.23161968066579,9.11516766464894,8.90465464128245,8.13197905893252,7.9490581191994,7.96008189775742,7.99083725675599,8.22233104690421,8.47644989201327
"AT3G55170",6.39222759984358,6.895272073831,7.24421744157154,7.34258199933293,7.52280667093806,6.99931899874847,6.67946897562071,6.67235575458938,6.72566085511664,6.90494068162792,6.53532812924374,6.10002274376299,6.30340392306843,6.410706290569,6.87605387059306,6.24825179968146,6.5486302724259
"AT3G55020",7.5196004967803,7.05351782388359,5.26756271012163,5.10952033340183,5.10978414175119,5.69436403998677,5.57292551338237,5.48887064608936,5.65409055869923,5.40609156715679,5.57457864726868,4.65939157873146,5.10288292075762,5.45891803127454,5.44656544646129,5.02955805895549,5.2477833822555
"AT3G55270",6.45652086758366,6.31299961153213,5.0401833507965,5.43067883713086,5.40051516709372,6.22069597785551,6.33293810286922,6.33697831862759,6.27077155433498,6.13395970746811,6.32144948654831,5.43229488269496,5.27215512346302,5.51913276645828,6.72522000702104,5.86595382846444,6.91385986347667
"AT3G55200",9.589923850279,9.52635461573078,8.50055096439334,8.40333030424978,8.44754381791624,9.18383722221077,9.25369246409755,9.21138677951964,9.40363950903771,9.2682137277671,9.33178186830532,8.86733859187947,8.80845461722735,8.54423409370871,8.73049171614894,8.86062845160417,8.81017758473636
"AT3G56160",5.35846309835472,5.57362468962576,7.30148976942799,7.1703621076655,7.49863301619213,6.11015290284808,6.27242215570481,6.31327627402602,6.50866956884028,6.277291846849,6.24410602089629,6.91963449466978,6.44505466657989,6.64869756042375,6.04468649049122,6.72312544852818,5.9441741238976
"AT3G54790",8.67655738715812,8.28146667011375,7.38378114602084,7.08549649790841,7.38648608507512,7.47539325677536,7.58660546636948,7.53473597444098,7.75802323088354,7.48183981469702,7.69806927721264,7.44127009159898,6.93455618422797,7.55926939898477,7.69635882461599,7.9316692702628,8.09742317291342
"AT3G55510",8.19913460216044,8.89571653320881,6.70705818598725,6.62714391509186,6.72851804997808,6.86692017510581,6.71217714250582,6.71259500675853,6.50056546262371,6.44695963498387,6.5432397360893,6.71101222158349,6.62014583105836,6.55253513668415,6.67586735524289,6.85755202981063,6.9923462591971
"AT3G57250",3.82618271590994,3.58766888822054,7.52673241129178,7.65848776931679,7.68702026660621,3.5702573536003,3.72326387058238,3.79564308087565,3.70011785351361,3.73930197972489,3.72146914738478,4.49911659625603,4.00933479022599,3.95866023380777,3.90182146152306,3.9584603085204,3.91032251804069
"AT3G60780",4.04390337335406,4.09340452960312,5.00524011535686,4.80728853737944,4.98527975637989,4.03563488359412,4.13861137678289,4.08111676674767,4.08469994707311,4.11146638363242,4.14300656731138,3.87857229209717,4.38461020829819,3.92018294212435,3.89207222344363,3.84049385290561,4.06537983232571
"AT3G59820",7.44177742206667,7.33016633810664,6.35881226578949,6.14550416826653,6.31187349497365,6.53923041466941,6.47229206994424,6.83816538758988,6.48716290046643,6.35172158007871,6.25027737530042,6.09968035786631,6.68831311914267,6.46190610169426,7.37256046409065,7.00077528297507,7.51148508200913
"AT3G61060",5.68706241314834,6.11956645491781,7.14438766892544,7.19087277239356,7.35376113253868,6.648311311684,6.80192903147252,6.54236774544814,6.7444802460929,6.69233425188036,6.63727814449787,6.0173507510811,6.30248581372519,6.65311979265073,6.90665296268894,6.9950407113946,6.84969119556875
"AT3G61230",5.83474412307377,6.37263052221614,8.37572291753645,8.35283621981341,7.82653410589334,5.83833847445811,5.85506281399287,6.17690076254809,6.12434402332142,5.8346614336586,5.84305905537766,6.65863124869158,5.75474436599045,6.14742502502336,5.75147967344653,6.02938551190677,6.06322942821769
"AT1G18580",7.99107173334409,7.68411644631939,6.45509647568038,6.54310586956707,6.47744545991636,7.02123025476821,6.96771496547167,6.97453995215163,6.94633761448564,6.79160836137638,6.82198584594401,7.00596191525712,6.8169019789965,7.006450111838,6.22682742135932,6.47718641013263,6.839465513949
"AT3G59020",9.89223953890944,10.1338161466369,8.04909767137537,8.14096046025113,8.10535533668322,8.82403836150315,9.00862178261125,9.04349615230051,8.9525050221488,9.03967934947079,9.19525880162047,8.28907197836778,9.30338215731528,8.40296801335209,9.54813042508674,8.66717008245023,9.85254986402355
"AT3G59770",4.89181891102804,6.48863377478935,7.46495690727532,7.69262918183528,7.49704320506677,4.46487243325354,4.52256042451634,4.34451382725164,4.22001365711104,4.3312453311263,4.39372933187023,4.8379621484899,3.90649625158519,4.41500424896112,4.1812663608074,4.29729628252679,4.19129139312477
"AT3G59940",8.24711717811929,8.31849729629319,7.55581679861187,7.55956994495038,7.64732604626073,7.87155800763253,8.03650050078773,7.98868318870398,8.1159070002684,8.1437640256056,8.14381825544131,8.14994639760942,8.04132858807093,8.07426272217617,8.32863576015481,8.1477612275662,8.34552463168461
"AT3G61780",7.15866251374532,8.89306263165502,9.43369944865849,9.37537015283408,9.27301274435592,9.90346519921847,9.94304501780921,9.71716297435197,9.08816133514874,9.08623900829174,9.16164835854768,9.71404134452762,9.23182074715286,10.5079186370014,9.26687666445659,10.1053192715739,9.80114688971551
"AT1G03050",6.22306933285175,6.44770239135139,5.11569542457865,5.34540419179341,5.24003167712926,5.83926685698915,5.72923281527267,5.69463133328658,5.67686875048306,5.87979840358343,5.68772823807105,5.1718778170352,4.9450251658365,5.27653447226624,5.23760411375588,5.38770326480454,5.24480243213785
"AT4G00350",4.91211077096259,4.58572498550641,7.41326208906985,7.5226721705998,7.35514759398912,4.68046282066137,4.70920453157634,5.07863765824699,4.67517804169677,4.92301979925546,4.62195702384136,4.66119303264743,4.83965039854658,4.85092315846128,4.82608883274985,4.51080225048276,4.47962415407583
"AT3G62710",7.44943167385215,9.01032506107731,10.3975978245623,10.4355636597887,10.2554038411623,7.22777779320264,7.23110892727242,7.40425622938231,7.29779861336704,7.34655407593674,7.15322308112221,7.94998937675555,6.14570362757308,7.21843510929806,6.8144145058325,6.88398771835419,7.29326538283116
